gbifID,species,split_iid
3712750883,Sanicula arctopoides,train
4129676441,Briza minor,train
4413565782,Polypogon monspeliensis,train
4936691715,Bromus rubens,train
4438924358,Artemisia douglasiana,train
4138080115,Matricaria discoidea,train
4091460420,Baccharis salicifolia,train
5133661495,Hordeum murinum,train
4029214941,Isocoma menziesii,train
3961361716,Cynosurus echinatus,train
4153422697,Briza maxima,train
3966590796,Hilaria rigida,train
4121366538,Distichlis spicata,train
4950454927,Distichlis spicata,train
3760248579,Distichlis spicata,train
4855481536,Artemisia californica,train
4405120590,Conium maculatum,train
3947212799,Dittrichia graveolens,train
4431229720,Centaurea solstitialis,train
3961110606,Cynosurus echinatus,train
4039183204,Cenchrus setaceus,train
4935695277,Artemisia douglasiana,train
4946111742,Isocoma menziesii,train
4923765282,Hordeum murinum,train
3759724351,Conium maculatum,train
4946234639,Leymus condensatus,train
5086927898,Hilaria rigida,train
4424126978,Heracleum maximum,train
4872330621,Matricaria discoidea,train
6130472218,Daucus carota,train
3892374523,Angelica capitellata,train
5932516772,Arundo donax,train
4863839819,Briza maxima,train
3455676856,Encelia farinosa,train
3747301723,Artemisia californica,train
4465600168,Heracleum maximum,train
4080980845,Geraea canescens,train
4172051861,Angelica hendersonii,train
4987391823,Cenchrus setaceus,train
4597440731,Matricaria discoidea,train
4867582431,Briza minor,train
4414013802,Arundo donax,train
3961218418,Cynosurus echinatus,train
4034721016,Bromus rubens,train
4872331585,Briza maxima,train
3499666767,Sanicula crassicaulis,train
4909253230,Centaurea solstitialis,train
4165393593,Daucus carota,train
4034658575,Encelia californica,train
4852081352,Nassella pulchra,train
4853096740,Daucus pusillus,train
4129872974,Conium maculatum,train
3468869863,Artemisia californica,train
4011551457,Silybum marianum,train
4153571821,Leymus condensatus,train
5760231563,Isocoma menziesii,train
4937218128,Encelia californica,train
4438700660,Bromus rubens,train
3457172644,Silybum marianum,train
3712469748,Cenchrus setaceus,train
5133188116,Anthriscus caucalis,train
4121231485,Lomatium dasycarpum,train
4936993141,Hilaria rigida,train
4868044668,Sanicula arctopoides,train
5133192433,Conium maculatum,train
4054909254,Baccharis salicifolia,train
4522608748,Baccharis pilularis,train
4525151555,Baccharis pilularis,train
4062799382,Silybum marianum,train
5215697381,Hordeum murinum,train
3873304533,Cirsium vulgare,train
4011718360,Baccharis salicifolia,train
4162069050,Encelia californica,train
5007307712,Foeniculum vulgare,train
3772739588,Leymus condensatus,train
3912003900,Daucus carota,train
4076207886,Encelia californica,train
4424293903,Dittrichia graveolens,train
4974300480,Daucus carota,train
4440596918,Nassella pulchra,train
4054782082,Baccharis salicifolia,train
4868005770,Achillea millefolium,train
4126947800,Cirsium vulgare,train
5932575390,Bromus hordeaceus,train
4535582162,Silybum marianum,train
4855060821,Leymus condensatus,train
6130819027,Sanicula crassicaulis,train
4900943400,Baccharis pilularis,train
4465639602,Angelica hendersonii,train
5936084221,Baccharis salicifolia,train
3925197142,Leymus condensatus,train
4853143236,Hilaria rigida,train
4075793509,Sanicula bipinnatifida,train
4414044553,Cynosurus echinatus,train
4923723495,Dittrichia graveolens,train
3874021644,Heracleum maximum,train
5133292314,Conium maculatum,train
4465394064,Angelica hendersonii,train
4892219568,Artemisia californica,train
3961261645,Distichlis spicata,train
4851765767,Cortaderia selloana,train
4129993439,Torilis arvensis,train
5069739275,Nassella pulchra,train
5282221962,Arundo donax,train
4145498903,Angelica hendersonii,train
4994368485,Distichlis spicata,train
3705794608,Isocoma menziesii,train
3760004769,Silybum marianum,train
3747214031,Leymus condensatus,train
4936684001,Arundo donax,train
5139942015,Artemisia californica,train
3915579431,Baccharis pilularis,train
4852053200,Cynosurus echinatus,train
4863960135,Cynosurus echinatus,train
5897256266,Hordeum murinum,train
4600015193,Nassella pulchra,train
4846774699,Encelia farinosa,train
5903801256,Hordeum murinum,train
4976281141,Heracleum maximum,train
4413625278,Arundo donax,train
5897253000,Bromus hordeaceus,train
4096424202,Sanicula arctopoides,train
4138443859,Cirsium vulgare,train
4597372753,Encelia californica,train
3698388632,Matricaria discoidea,train
5087209584,Hilaria rigida,train
4607265280,Briza maxima,train
4436148743,Cynosurus echinatus,train
4441014628,Isocoma menziesii,train
4034660595,Sanicula bipinnatifida,train
4852336918,Angelica hendersonii,train
3772493868,Bromus rubens,train
4980295632,Bromus hordeaceus,train
5837959918,Foeniculum vulgare,train
4600135332,Scandix pecten-veneris,train
3902239486,Heracleum maximum,train
5892890968,Leymus condensatus,train
4535757286,Lomatium dasycarpum,train
4153564869,Heracleum maximum,train
3747305682,Matricaria discoidea,train
5828559129,Bromus hordeaceus,train
4852722707,Poa bulbosa,train
4901246321,Artemisia douglasiana,train
4597262749,Baccharis pilularis,train
3746955668,Conium maculatum,train
3802571587,Encelia farinosa,train
4952906644,Encelia farinosa,train
4067174095,Hilaria rigida,train
4901442677,Daucus carota,train
4138316710,Briza minor,train
4946382005,Foeniculum vulgare,train
4908384625,Foeniculum vulgare,train
4421137283,Baccharis pilularis,train
4982139053,Artemisia californica,train
4936578756,Sanicula arctopoides,train
4028777652,Cynosurus echinatus,train
4420908288,Corethrogyne filaginifolia,train
5087185446,Hilaria rigida,train
3988539952,Baccharis salicifolia,train
4126855233,Bromus rubens,train
3468725406,Artemisia californica,train
4976396702,Daucus carota,train
5036819420,Nassella pulchra,train
4936148227,Achillea millefolium,train
4945462374,Artemisia californica,train
4111701144,Matricaria discoidea,train
3773758251,Bromus rubens,train
4407108040,Leymus condensatus,train
3466540554,Cirsium vulgare,train
5133366756,Conium maculatum,train
4919633398,Cenchrus setaceus,train
3760191982,Scandix pecten-veneris,train
4852038671,Hordeum murinum,train
5828131619,Scandix pecten-veneris,train
4130289417,Achillea millefolium,train
4129744803,Angelica hendersonii,train
4950343070,Isocoma menziesii,train
4465409838,Artemisia californica,train
4102936523,Sanicula crassicaulis,train
4973883267,Angelica capitellata,train
5062670828,Conium maculatum,train
3859540269,Heracleum maximum,train
4138453937,Polypogon monspeliensis,train
4854852096,Hilaria rigida,train
4852880242,Poa bulbosa,train
4976497452,Foeniculum vulgare,train
5897691904,Cynosurus echinatus,train
3698430334,Artemisia douglasiana,train
4091762500,Corethrogyne filaginifolia,train
4080511549,Geraea canescens,train
4978402835,Isocoma menziesii,train
4076158813,Sanicula bipinnatifida,train
3892430504,Conium maculatum,train
3772432791,Arundo donax,train
4080629129,Sanicula bipinnatifida,train
5133191135,Conium maculatum,train
6159410143,Baccharis salicifolia,train
5133336575,Torilis arvensis,train
4606587678,Matricaria discoidea,train
4022222978,Geraea canescens,train
5133228775,Torilis arvensis,train
5007726915,Foeniculum vulgare,train
4976551758,Baccharis salicifolia,train
4096476481,Poa bulbosa,train
4596958060,Cortaderia selloana,train
4921445307,Centaurea solstitialis,train
4599990813,Foeniculum vulgare,train
4067165721,Isocoma menziesii,train
3903403048,Silybum marianum,train
4096657798,Poa bulbosa,train
3705708618,Scandix pecten-veneris,train
4950064407,Foeniculum vulgare,train
3881711515,Leymus condensatus,train
3499378567,Sanicula arctopoides,train
5133265577,Torilis arvensis,train
5897865785,Hordeum murinum,train
4516465210,Artemisia douglasiana,train
4596880978,Cortaderia selloana,train
3925357357,Centaurea solstitialis,train
5037159724,Angelica hendersonii,train
5076768609,Arundo donax,train
4867642069,Isocoma menziesii,train
4976572888,Heracleum maximum,train
5006855411,Conium maculatum,train
4535926751,Baccharis salicifolia,train
4080492463,Lomatium dasycarpum,train
5938496835,Centaurea solstitialis,train
5867858276,Encelia farinosa,train
4009893648,Hilaria rigida,train
4121194366,Cenchrus setaceus,train
4129764663,Lomatium dasycarpum,train
4867904455,Briza maxima,train
3881463619,Baccharis pilularis,train
4599826687,Geraea canescens,train
4039382814,Sanicula crassicaulis,train
4046537225,Geraea canescens,train
4413544764,Poa bulbosa,train
4908273139,Daucus carota,train
4946283544,Briza maxima,train
4852200827,Achillea millefolium,train
4980505234,Leymus condensatus,train
4607117443,Hordeum murinum,train
5760987238,Achillea millefolium,train
4908859673,Cirsium vulgare,train
4516799101,Geraea canescens,train
3705519810,Sanicula arctopoides,train
4413434393,Cenchrus setaceus,train
5133382112,Conium maculatum,train
4400098687,Heracleum maximum,train
5133468572,Anthriscus caucalis,train
3773792830,Polypogon monspeliensis,train
4516839013,Geraea canescens,train
5133303485,Torilis arvensis,train
5062633587,Bromus hordeaceus,train
4607475380,Sanicula arctopoides,train
4855320537,Artemisia californica,train
4442665273,Encelia californica,train
3963493221,Artemisia californica,train
5140035715,Sanicula crassicaulis,train
4075947333,Silybum marianum,train
3860388560,Achillea millefolium,train
3902952272,Angelica hendersonii,train
4952683405,Achillea millefolium,train
3772927847,Centaurea solstitialis,train
4875065043,Baccharis salicifolia,train
5291772465,Arundo donax,train
3455968904,Encelia farinosa,train
4919146856,Daucus carota,train
4936080269,Daucus carota,train
5133220192,Anthriscus caucalis,train
4046244621,Geraea canescens,train
4606801790,Sanicula bipinnatifida,train
4138035637,Bromus hordeaceus,train
4430516717,Cortaderia selloana,train
4596869956,Daucus carota,train
3986086188,Conium maculatum,train
4407425421,Corethrogyne filaginifolia,train
3759985172,Sanicula crassicaulis,train
4121065353,Cenchrus setaceus,train
3712500853,Encelia farinosa,train
4162459989,Artemisia douglasiana,train
3874004183,Polypogon monspeliensis,train
3759232109,Poa bulbosa,train
4458684143,Isocoma menziesii,train
4976223748,Heracleum maximum,train
4852499806,Corethrogyne filaginifolia,train
3712506527,Foeniculum vulgare,train
4945838652,Baccharis salicifolia,train
4909107563,Leymus condensatus,train
4067334880,Sanicula bipinnatifida,train
4034802675,Sanicula bipinnatifida,train
5133372571,Torilis arvensis,train
3698071893,Foeniculum vulgare,train
3456525132,Baccharis pilularis,train
4145503798,Centaurea solstitialis,train
4417188318,Foeniculum vulgare,train
4908978458,Artemisia douglasiana,train
3764134109,Sanicula bipinnatifida,train
4111962948,Anthriscus caucalis,train
4522518761,Lomatium dasycarpum,train
4500465168,Achillea millefolium,train
3873675771,Distichlis spicata,train
3712536172,Encelia farinosa,train
4922027106,Scandix pecten-veneris,train
5230602626,Achillea millefolium,train
4126719651,Bromus rubens,train
5892867020,Centaurea solstitialis,train
4904188565,Hordeum murinum,train
4029115135,Heracleum maximum,train
4600087423,Geraea canescens,train
3985757150,Geraea canescens,train
3860654030,Briza minor,train
4945752538,Cortaderia selloana,train
4126817177,Hordeum murinum,train
4067376574,Baccharis salicifolia,train
4014817509,Artemisia californica,train
4080980558,Geraea canescens,train
4606758986,Matricaria discoidea,train
4901611270,Daucus pusillus,train
4946154334,Briza maxima,train
4165455034,Torilis arvensis,train
5216852392,Centaurea solstitialis,train
5166802438,Polypogon monspeliensis,train
4863958642,Cynosurus echinatus,train
4936714426,Isocoma menziesii,train
5086968619,Angelica capitellata,train
4597304718,Artemisia californica,train
4062880832,Artemisia californica,train
4067482360,Sanicula bipinnatifida,train
4901627968,Arundo donax,train
4953204548,Baccharis pilularis,train
4512396661,Sanicula crassicaulis,train
4138463709,Silybum marianum,train
5133335378,Anthriscus caucalis,train
4507811286,Briza maxima,train
5007695964,Nassella pulchra,train
5133269538,Hordeum murinum,train
4980692312,Centaurea solstitialis,train
5062652334,Arundo donax,train
4039334813,Hilaria rigida,train
4525155843,Encelia farinosa,train
5104368344,Anthriscus caucalis,train
5062822860,Bromus hordeaceus,train
4028597101,Cynosurus echinatus,train
4413482578,Centaurea solstitialis,train
4112000547,Sanicula bipinnatifida,train
4910757012,Cenchrus setaceus,train
4980254368,Bromus hordeaceus,train
4982273646,Silybum marianum,train
4936311750,Isocoma menziesii,train
5133223454,Anthriscus caucalis,train
3712555490,Distichlis spicata,train
4116549014,Bromus rubens,train
4607457210,Lomatium dasycarpum,train
3988493424,Encelia californica,train
4901028293,Baccharis pilularis,train
4597503066,Bromus rubens,train
4597110595,Sanicula crassicaulis,train
4424232010,Corethrogyne filaginifolia,train
4103000352,Isocoma menziesii,train
4867785860,Dittrichia graveolens,train
3499617230,Sanicula arctopoides,train
4852453742,Daucus pusillus,train
3892535689,Angelica capitellata,train
3994244618,Encelia farinosa,train
3903227338,Encelia farinosa,train
3698288649,Nassella pulchra,train
4994083037,Angelica capitellata,train
4908067907,Leymus condensatus,train
4137607952,Cynosurus echinatus,train
3902674837,Centaurea solstitialis,train
4400431743,Matricaria discoidea,train
4847183927,Sanicula crassicaulis,train
4522717448,Isocoma menziesii,train
5133309214,Scandix pecten-veneris,train
4080462534,Lomatium dasycarpum,train
5062649593,Sanicula crassicaulis,train
4116166351,Sanicula arctopoides,train
4852978721,Scandix pecten-veneris,train
3925330673,Heracleum maximum,train
5837640303,Achillea millefolium,train
4442728174,Encelia farinosa,train
4067155290,Sanicula bipinnatifida,train
4127249885,Cirsium vulgare,train
4165656292,Angelica capitellata,train
4891729861,Cirsium vulgare,train
3784751433,Briza minor,train
4525222931,Sanicula arctopoides,train
3859557023,Bromus rubens,train
4011659533,Distichlis spicata,train
5133294335,Anthriscus caucalis,train
4424605829,Baccharis salicifolia,train
4950549829,Daucus carota,train
3759498948,Daucus pusillus,train
4937047218,Cenchrus setaceus,train
5897349700,Bromus hordeaceus,train
4978508864,Geraea canescens,train
4091861502,Corethrogyne filaginifolia,train
3712458500,Briza minor,train
4029263744,Nassella pulchra,train
5897208021,Bromus hordeaceus,train
3858289059,Daucus pusillus,train
5844636546,Cenchrus setaceus,train
3773227311,Hordeum murinum,train
4597328985,Scandix pecten-veneris,train
5897824058,Bromus hordeaceus,train
4153671428,Bromus hordeaceus,train
4121021513,Nassella pulchra,train
4867984682,Lomatium dasycarpum,train
4442589823,Corethrogyne filaginifolia,train
4431020081,Corethrogyne filaginifolia,train
3712554177,Encelia farinosa,train
5932228597,Arundo donax,train
4405227368,Sanicula arctopoides,train
4453704045,Leymus condensatus,train
3784636885,Silybum marianum,train
4954529451,Dittrichia graveolens,train
4606807753,Polypogon monspeliensis,train
3743091255,Matricaria discoidea,train
4974195607,Dittrichia graveolens,train
4096824018,Heracleum maximum,train
3947289565,Arundo donax,train
5108067763,Hordeum murinum,train
3947405961,Arundo donax,train
4892173757,Corethrogyne filaginifolia,train
4096780127,Sanicula bipinnatifida,train
4413555494,Daucus pusillus,train
4980723315,Conium maculatum,train
4528385476,Scandix pecten-veneris,train
4952450928,Angelica capitellata,train
3773393471,Bromus rubens,train
4116078192,Sanicula crassicaulis,train
4525308764,Distichlis spicata,train
4116556789,Angelica hendersonii,train
4112019039,Bromus hordeaceus,train
4416985062,Angelica capitellata,train
4607160638,Scandix pecten-veneris,train
4137843235,Bromus hordeaceus,train
3892490766,Cortaderia selloana,train
4599895704,Corethrogyne filaginifolia,train
4121278133,Cortaderia selloana,train
4014928152,Isocoma menziesii,train
3760630884,Hordeum murinum,train
3988565082,Corethrogyne filaginifolia,train
3963268051,Geraea canescens,train
4055027462,Isocoma menziesii,train
4863560140,Sanicula crassicaulis,train
5935621146,Sanicula crassicaulis,train
4978335629,Bromus hordeaceus,train
5036719814,Hilaria rigida,train
4413451480,Poa bulbosa,train
5062715190,Arundo donax,train
4516299102,Geraea canescens,train
5133312782,Conium maculatum,train
3773153194,Bromus hordeaceus,train
4076227006,Cirsium vulgare,train
4976421210,Cirsium vulgare,train
3902926619,Angelica hendersonii,train
4863813551,Cynosurus echinatus,train
3888791388,Sanicula arctopoides,train
4034717655,Sanicula crassicaulis,train
4936611273,Hilaria rigida,train
4440654388,Arundo donax,train
4852769105,Sanicula arctopoides,train
4923636737,Dittrichia graveolens,train
4516537171,Geraea canescens,train
4973848761,Poa bulbosa,train
5217094399,Centaurea solstitialis,train
4062978510,Baccharis salicifolia,train
4946636648,Polypogon monspeliensis,train
4413794730,Baccharis pilularis,train
4891689849,Hilaria rigida,train
5938330805,Daucus pusillus,train
4904302359,Baccharis pilularis,train
4987398925,Cortaderia selloana,train
4950345295,Daucus carota,train
3772701738,Briza minor,train
4926039436,Daucus pusillus,train
4121032225,Briza minor,train
4908575088,Lomatium dasycarpum,train
4431117865,Centaurea solstitialis,train
4516743316,Hilaria rigida,train
5206561358,Geraea canescens,train
3759066110,Artemisia douglasiana,train
4945691625,Centaurea solstitialis,train
4926285170,Achillea millefolium,train
4103322836,Poa bulbosa,train
4945904955,Centaurea solstitialis,train
4935661318,Cortaderia selloana,train
4535984080,Sanicula crassicaulis,train
5133250482,Anthriscus caucalis,train
4607144099,Briza maxima,train
4535972848,Lomatium dasycarpum,train
4875078892,Poa bulbosa,train
4901850860,Angelica hendersonii,train
4607195188,Sanicula crassicaulis,train
3947807507,Baccharis salicifolia,train
3923359917,Baccharis pilularis,train
4116394892,Nassella pulchra,train
4597563032,Nassella pulchra,train
3923514123,Briza maxima,train
4954619961,Dittrichia graveolens,train
4133885552,Hilaria rigida,train
3743039476,Sanicula crassicaulis,train
4458719442,Encelia farinosa,train
4424117678,Hilaria rigida,train
4597434988,Sanicula arctopoides,train
4976598922,Heracleum maximum,train
4116260230,Briza maxima,train
4597288299,Achillea millefolium,train
4976616017,Corethrogyne filaginifolia,train
5133484495,Torilis arvensis,train
3712538489,Sanicula arctopoides,train
4116420412,Daucus carota,train
4852380576,Briza minor,train
5133447463,Hordeum murinum,train
4994171202,Dittrichia graveolens,train
3802719714,Baccharis pilularis,train
5133301403,Anthriscus caucalis,train
4028822601,Nassella pulchra,train
4506396975,Leymus condensatus,train
4945700951,Dittrichia graveolens,train
4407353857,Distichlis spicata,train
3712466117,Lomatium dasycarpum,train
3747109858,Scandix pecten-veneris,train
4453798074,Leymus condensatus,train
4096837633,Sanicula crassicaulis,train
3466434055,Baccharis salicifolia,train
3961266545,Baccharis salicifolia,train
4851755936,Sanicula crassicaulis,train
4440692271,Daucus carota,train
4438868387,Daucus carota,train
4438996059,Cenchrus setaceus,train
4596967821,Heracleum maximum,train
3966370514,Heracleum maximum,train
3994225410,Bromus rubens,train
4431169267,Dittrichia graveolens,train
3747265861,Bromus rubens,train
5133261536,Hordeum murinum,train
3705533081,Nassella pulchra,train
4506258693,Encelia farinosa,train
4133887555,Hilaria rigida,train
4424400561,Encelia californica,train
4847001060,Poa bulbosa,train
4413567909,Daucus pusillus,train
4982279275,Distichlis spicata,train
4127267538,Baccharis salicifolia,train
4127239304,Torilis arvensis,train
4102675138,Matricaria discoidea,train
4993927453,Arundo donax,train
4413359842,Poa bulbosa,train
4846795785,Artemisia californica,train
4424436635,Encelia californica,train
3985933851,Silybum marianum,train
5063385355,Hilaria rigida,train
4846859908,Sanicula bipinnatifida,train
5007679836,Polypogon monspeliensis,train
4465600660,Angelica hendersonii,train
4937196045,Centaurea solstitialis,train
4091520245,Artemisia californica,train
4901857663,Polypogon monspeliensis,train
4607195199,Heracleum maximum,train
5827749955,Lomatium dasycarpum,train
3873255412,Encelia californica,train
4102892565,Bromus rubens,train
4855231886,Briza minor,train
4062956614,Briza maxima,train
4855424026,Nassella pulchra,train
3903268277,Angelica capitellata,train
4465437449,Heracleum maximum,train
5291951249,Arundo donax,train
3698059624,Cortaderia selloana,train
4875065903,Torilis arvensis,train
5133432532,Hordeum murinum,train
4153575642,Bromus rubens,train
3859585181,Centaurea solstitialis,train
3456168954,Cortaderia selloana,train
3858372759,Sanicula arctopoides,train
4875093125,Cenchrus setaceus,train
4528230799,Sanicula bipinnatifida,train
4129735529,Sanicula crassicaulis,train
4430402291,Bromus rubens,train
4417041586,Hilaria rigida,train
4165493519,Daucus pusillus,train
4096832491,Poa bulbosa,train
4116517070,Scandix pecten-veneris,train
3764141191,Bromus rubens,train
4937008245,Centaurea solstitialis,train
3747264120,Angelica hendersonii,train
4129907595,Briza maxima,train
4528342531,Distichlis spicata,train
5168047654,Cortaderia selloana,train
4924126362,Angelica capitellata,train
4936686661,Isocoma menziesii,train
4994189827,Encelia californica,train
4607573433,Silybum marianum,train
4875406403,Daucus pusillus,train
5133815253,Angelica capitellata,train
3889191861,Polypogon monspeliensis,train
5133549540,Isocoma menziesii,train
4945662640,Encelia californica,train
3889102569,Angelica capitellata,train
4138741845,Arundo donax,train
4516440969,Conium maculatum,train
5133308469,Anthriscus caucalis,train
4080607556,Heracleum maximum,train
4420996947,Corethrogyne filaginifolia,train
3966724298,Centaurea solstitialis,train
3773057095,Angelica hendersonii,train
4431132957,Cenchrus setaceus,train
4935797270,Cortaderia selloana,train
4080567925,Poa bulbosa,train
4076263244,Cortaderia selloana,train
4946219274,Distichlis spicata,train
4407297916,Baccharis pilularis,train
3960988437,Cynosurus echinatus,train
3985656856,Angelica hendersonii,train
4465355626,Artemisia douglasiana,train
4987693418,Scandix pecten-veneris,train
4067727319,Sanicula arctopoides,train
4950143235,Arundo donax,train
4407234297,Cenchrus setaceus,train
3860307939,Angelica hendersonii,train
4976315383,Heracleum maximum,train
3759146989,Bromus rubens,train
5062593528,Bromus hordeaceus,train
4935774142,Polypogon monspeliensis,train
4973861099,Encelia californica,train
4919117778,Encelia farinosa,train
3860612596,Cynosurus echinatus,train
3985946198,Leymus condensatus,train
3772897917,Corethrogyne filaginifolia,train
3468948137,Hordeum murinum,train
4900952692,Daucus pusillus,train
3499671409,Cortaderia selloana,train
4950464801,Corethrogyne filaginifolia,train
4430796528,Cenchrus setaceus,train
3764109609,Matricaria discoidea,train
4111635466,Scandix pecten-veneris,train
3468850606,Hordeum murinum,train
4994274045,Isocoma menziesii,train
4854815884,Artemisia californica,train
4076070676,Sanicula arctopoides,train
4512055290,Cirsium vulgare,train
3499605654,Nassella pulchra,train
4103127315,Silybum marianum,train
5104318324,Anthriscus caucalis,train
4919359393,Hilaria rigida,train
4852881889,Briza maxima,train
4096859475,Poa bulbosa,train
4138632017,Polypogon monspeliensis,train
3499329422,Sanicula arctopoides,train
3903576802,Cirsium vulgare,train
3858242116,Daucus pusillus,train
4597025990,Scandix pecten-veneris,train
4904244367,Isocoma menziesii,train
4945849442,Cynosurus echinatus,train
5133294907,Torilis arvensis,train
4465606133,Heracleum maximum,train
5007737225,Corethrogyne filaginifolia,train
4046227657,Encelia californica,train
4413559807,Torilis arvensis,train
4606855443,Sanicula crassicaulis,train
3747289318,Poa bulbosa,train
5844329201,Baccharis pilularis,train
4852610989,Baccharis salicifolia,train
4855258510,Scandix pecten-veneris,train
4901566999,Artemisia californica,train
5133214494,Torilis arvensis,train
4039250721,Distichlis spicata,train
3961104660,Arundo donax,train
3925252419,Encelia californica,train
4129949549,Briza minor,train
6130054750,Sanicula bipinnatifida,train
4522442759,Lomatium dasycarpum,train
4607001932,Sanicula crassicaulis,train
3759414213,Bromus rubens,train
5217238402,Hordeum murinum,train
3858725653,Cynosurus echinatus,train
4424464395,Cortaderia selloana,train
5759878504,Encelia californica,train
4852229826,Matricaria discoidea,train
3698348965,Cenchrus setaceus,train
4137568542,Nassella pulchra,train
4852221569,Daucus pusillus,train
4420907503,Silybum marianum,train
5920241783,Encelia farinosa,train
4075964667,Sanicula bipinnatifida,train
3859037067,Conium maculatum,train
3986114321,Foeniculum vulgare,train
3888866736,Cirsium vulgare,train
4852744343,Cynosurus echinatus,train
4525207453,Scandix pecten-veneris,train
4080599414,Lomatium dasycarpum,train
4054962740,Sanicula bipinnatifida,train
3903064459,Artemisia douglasiana,train
4978151144,Encelia californica,train
3925139484,Baccharis salicifolia,train
4946690930,Corethrogyne filaginifolia,train
4465392957,Angelica hendersonii,train
4424181638,Daucus pusillus,train
3858510478,Polypogon monspeliensis,train
3698269977,Scandix pecten-veneris,train
4171708113,Heracleum maximum,train
3874032486,Corethrogyne filaginifolia,train
4973829615,Polypogon monspeliensis,train
3986072518,Nassella pulchra,train
4516255035,Encelia farinosa,train
3465889089,Baccharis pilularis,train
4607206320,Silybum marianum,train
4909015764,Bromus rubens,train
4102603184,Cenchrus setaceus,train
4137670148,Briza minor,train
4126837274,Bromus rubens,train
4507684118,Encelia californica,train
4430927532,Daucus pusillus,train
4102878595,Sanicula bipinnatifida,train
4424142592,Daucus pusillus,train
4980611377,Bromus hordeaceus,train
5133370473,Conium maculatum,train
4436470255,Artemisia californica,train
5133211628,Torilis arvensis,train
5938224986,Artemisia californica,train
4923767545,Angelica capitellata,train
3873727229,Encelia farinosa,train
4528239315,Hilaria rigida,train
5897424056,Cynosurus echinatus,train
4976366558,Heracleum maximum,train
3947275882,Cenchrus setaceus,train
5935893182,Arundo donax,train
3873696462,Heracleum maximum,train
3784748141,Artemisia californica,train
5133406788,Anthriscus caucalis,train
4035010754,Baccharis pilularis,train
4854966225,Polypogon monspeliensis,train
5133424975,Silybum marianum,train
4867609037,Briza minor,train
3743318551,Briza minor,train
4096618308,Lomatium dasycarpum,train
4116400799,Heracleum maximum,train
4994423066,Conium maculatum,train
5007106516,Artemisia californica,train
4430544465,Cortaderia selloana,train
4063027567,Artemisia californica,train
4453965627,Foeniculum vulgare,train
5062659891,Bromus hordeaceus,train
4851908382,Silybum marianum,train
3773508784,Briza maxima,train
3743080777,Encelia farinosa,train
4946517969,Artemisia douglasiana,train
4516659506,Distichlis spicata,train
5292494671,Corethrogyne filaginifolia,train
5036791941,Hilaria rigida,train
3712487816,Sanicula crassicaulis,train
4606728223,Sanicula bipinnatifida,train
4936125198,Angelica capitellata,train
4606612851,Scandix pecten-veneris,train
4926188089,Polypogon monspeliensis,train
4126717700,Briza minor,train
4516270984,Cortaderia selloana,train
4442670747,Dittrichia graveolens,train
4863680644,Sanicula arctopoides,train
4133662454,Encelia farinosa,train
5837643174,Achillea millefolium,train
4852178325,Sanicula bipinnatifida,train
5903851459,Hordeum murinum,train
3889006565,Daucus carota,train
4127149895,Encelia californica,train
4923727373,Cirsium vulgare,train
4133795530,Distichlis spicata,train
4516923374,Hilaria rigida,train
4453795097,Artemisia californica,train
4430918693,Dittrichia graveolens,train
5133301447,Anthriscus caucalis,train
4978404382,Foeniculum vulgare,train
3802439893,Isocoma menziesii,train
4096503052,Centaurea solstitialis,train
4923690317,Dittrichia graveolens,train
4863531504,Cenchrus setaceus,train
4407563011,Daucus carota,train
3456174688,Corethrogyne filaginifolia,train
4607658674,Silybum marianum,train
4096508679,Bromus rubens,train
4535683661,Geraea canescens,train
4075824768,Leymus condensatus,train
4129917614,Matricaria discoidea,train
4413571778,Angelica hendersonii,train
3903447031,Foeniculum vulgare,train
4507599747,Nassella pulchra,train
4145686881,Achillea millefolium,train
5133271823,Anthriscus caucalis,train
4102947483,Cynosurus echinatus,train
4846901814,Sanicula bipinnatifida,train
5062576208,Arundo donax,train
3966732397,Leymus condensatus,train
3947628675,Encelia californica,train
3743133563,Bromus rubens,train
4424454368,Cirsium vulgare,train
3468863619,Sanicula crassicaulis,train
3784685019,Matricaria discoidea,train
4507601181,Briza maxima,train
4137819243,Torilis arvensis,train
4171162023,Heracleum maximum,train
4453876288,Cortaderia selloana,train
4022229781,Nassella pulchra,train
3963290863,Daucus carota,train
3892671962,Cenchrus setaceus,train
4852286071,Cenchrus setaceus,train
3988717183,Baccharis pilularis,train
4974063123,Briza maxima,train
4976382340,Cirsium vulgare,train
4413452713,Bromus hordeaceus,train
5133309147,Anthriscus caucalis,train
3747340866,Isocoma menziesii,train
3902683319,Isocoma menziesii,train
5133271517,Hordeum murinum,train
3903372347,Daucus carota,train
4096479463,Bromus hordeaceus,train
3858546574,Torilis arvensis,train
3859535812,Cynosurus echinatus,train
3912312319,Daucus carota,train
4921927512,Foeniculum vulgare,train
3966368518,Heracleum maximum,train
4901628585,Polypogon monspeliensis,train
4952296549,Leymus condensatus,train
4465711623,Daucus carota,train
3773028156,Cortaderia selloana,train
3698197595,Arundo donax,train
4950352865,Isocoma menziesii,train
3772987423,Nassella pulchra,train
4096960360,Sanicula bipinnatifida,train
4177076089,Heracleum maximum,train
4414191680,Achillea millefolium,train
4921671885,Achillea millefolium,train
4946112344,Foeniculum vulgare,train
4137953652,Matricaria discoidea,train
3712589462,Sanicula arctopoides,train
